item,name,location,country,countryLabel
http://www.wikidata.org/entity/Q1784748,Middle Tennessee State Normal School,Point(-86.360529 35.848027),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1784748,Middle Tennessee State Teachers College,Point(-86.360529 35.848027),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2378801,Институт инженеров путей сообщения,Point(30.3158 59.9239),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q315175,Akademie der bildenden Künste,Point(12.36783611 51.33340583),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1784748,Middle Tennessee State College,Point(-86.360529 35.848027),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3551407,Universidade Federal do ABC,Point(-46.56435784 -23.6773888),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q1998811,Noordwes-Universiteit,Point(27.093062 -26.693492),http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q414219,Akademie der bildenden Künste Wien,Point(16.365103 48.201253),http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q414245,AGH Universidad de Ciencias y Tecnología,Point(19.92375 50.064528),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1552981,Moskva Neft İnstitutu,Point(37.555277777 55.691944444),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q677993,University of South Africa,Point(28.199444444 -25.767222222),http://www.wikidata.org/entity/Q258,South Africa
